Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Melina Símbero,,,5,06/09/2025,"Deliciosa la pizza. La Moderna es lo más. Las gaseosas bien frías y la atención perfecta. Para mejorar el tema de la temperatura del salón, hacía mucho calor.",4.0,5.0,5.0,
Tamara Ignacia Oviedo,,,5,05/11/2025,"Nos encantó, atienden muy bien. El lugar es muy lindo. Saldana nos atendió a la bienvenida e hizo la experiencia aún mejor.",5.0,5.0,5.0,
araceli godoy,,,5,09/05/2025,"Se come excelente, la atención muy buena nos atendió gonzalo muy amablemente.",5.0,5.0,3.0,
Mailen Burlini,,,5,06/09/2025,La mejor pizza de Buenos Aires! Aguante Trinidad y Morales 🥰🥰🥰,5.0,2.0,5.0,
Monica Garcia,,,5,05/11/2025,"Cada que vengo a buenos aires es parada OBLIGADA, es una verdadera delicia y tradición argentina sus pizzas, una JOYA (lease joshaaaa) aunque lo único que es terrible y hay que mencionarlo es la atención de los meseros 🥴las chicas que te dan acceso muy atentas pero la atención de los meseros terrible!!! Muy desorganizados sin seguimiento.

Pero la comida DELICIOSA!",5.0,5.0,5.0,
Jesica Helou,,,4,06/11/2023,"Las pizzas son increíbles!! No escatiman en nada. Y la variedad que tienen da para visitarlo más de una vez.
La atención es muy amable pero dada la concurrencia del lugar, tienden a ""despacharte"" cuanto antes. Pueden tener una espera de entre 30 a 40 minutos para tener una mesa.
Hay varios salones, uno en la entrada principal, otro en un primer piso y otro al fondo, donde estuvimos nosotros. Específicamente en este salón, si bien la decoración es muy interesante, no hay ventanas ni luz natural y el bullicio es intenso. Para acceder a él tuvimos que esperar en un pasillo no apto para claustrofobicos.
Las pizzas chicas son de 4 porciones pero depende la variedad que elijan, es suficiente para dos personas.",5.0,5.0,5.0,
Natali Arenas,,,5,09/05/2025,La pizza es deliciosa y el vino también. Íbamos un grupo de 5 personas y no tardaron en pasarnos. Es un lugar muy espacioso.,5.0,5.0,4.0,
Maria Graciela Cañete,,,5,05/11/2025,"La pizza, imposible que defraude, exquisita. Excelente atención de Marina y Mariano. La fila de espera parecía larga pero avanzó super rápido.",5.0,5.0,5.0,
Mir zarza,,,4,06/11/2023,"Vinimos en enero
Día lunes
Excelente!! pizza de muzza y jamón exquisita la masa; muy buen sabor y bastante queso!
Mucha gente así que esperamos una pizza más de media hora
Buena atención!!
Hermoso lugar !!",5.0,5.0,5.0,
Freddy Isea,,,5,06/11/2022,"Como siempre excelente, las mejores pizzas de Buenos Aires. Güerrín no deja de sorprender, el lugar es inmenso, en esta oportunidad estuve en una parte que no conocía y es un gran galpón al que llegas luego de un viejo e industrial pasillo.

La pizza de champiñones con provenzal es mi favorita, la recomiendo un montón!",4.0,5.0,5.0,
Jorge Ra,,,4,05/11/2025,"Una de las mejores pizzas que probé en Buenos Aires fue en este lugar. Tiene un lindo ambiente, pero colmado de gente. Si se quiere conseguir lugares, lo recomendable es ir temprano. Lo recomiendo 100%",5.0,5.0,5.0,
LuisAlonso1969 alonso,,,5,08/10/2025,"Super Amables Daniel Pacheco y Aldana que nos atendieron a Nosotros!!
El lugar es Suoer Recomendable!!! Pizzas Exquisitas!! Todo el Personal es Super Profesional!!! Muchas gracias!!!!",5.0,5.0,5.0,
Elizabeth Jiménez,,,5,05/11/2025,Lugar agradable y muy buen sabor,5.0,5.0,5.0,
Diego Perez,,,5,09/04/2025,"Primera vez que vengo y estuvo súper rica la pizza me encanto todo, volvería a ir sin dudarlo y pediría la atención de Aldana e Iván, son excepcionales, a mi cita también le encantó la atención de ambos",5.0,5.0,2.0,
Diego Fernando Beltran,,,5,06/11/2023,"Fuimos a las 20 hs. en un jueves, cosa que  recomiendo ir a esa hora porque después se rellena no me quiero imaginar un finde, hago está referencia si es que quieren evitar hacer fila. Las pizzas de calidad. Pedimos fugazzeta y pizza de la casa, ambas riquísimas, pero me inclino por la fugazzeta. Son muy llenadoras podimos dos medianas y no la terminamos eso que eramos dos personas. Para la próxima pruebo el moscato. Recomendadisimo.",5.0,5.0,5.0,
Daniel Gago,,,5,09/05/2025,Excelente servicio... Buena atención 100% recomendables las pizzas🍕🍕 de las mejores de Buenos Aires🇦🇷🇦🇷,5.0,5.0,5.0,
Valeria W,,,5,06/09/2025,"Clasico de la calle Corrientes.
No soy fanatica de la pizza pero esta la como con gusto.
Estallado de gente soempre, pero la cola en la puerta mp asusta,  porque está tan bien organizado que no esperas nada.
Todo muy bien.
La atención super rapida y muy buena.",5.0,5.0,5.0,
Alejandro Vilarchao,,,5,05/11/2025,"Pizzería Guerrin, sin duda una de las mejores de Buenos Aires, acepta tarjeta de crédito. A pesar de la larga cola para ingresar, en menos de 15 minutos estás en tu mesa. La espera vale la pena para disfrutar de su deliciosa pizza. 100% recomendable.",5.0,5.0,3.0,
Malena Victoria SAAVEDRA,,,5,05/11/2025,Siempre es lo más venir a Güerrin. El servicio es super ágil y la comida un 100. Ivana y Morales unos cracks.,5.0,5.0,5.0,
Regina GIA Russo,,,3,06/11/2023,"Entiendo que se lo considere un clásico y por eso concurrí a probar la pizza que tanto renombre tiene y tan famosa es que hasta los extranjeros concurren a diario, pero... Sinceramente me pareció una pizza como cualquiera de cualquier pizzería de barrio porteño, la fainá estaba fría, la pizza también, la cerveza caliente (además no hay variedad para elegir entre distintas marcas, hay muy poca oferta) el piso sucio, pero de verdad.. queso de comensales anteriores debajo de mis pies. Lo único bueno, la atención del mozo.  Espero repunte un poco, no sé cómo sería antes ya que es mi primera experiencia pero me gustaría volver en un tiempo para saber si sólo caí en un mal día y merece otra oportunidad. De todas formas concurran, prueben, capaz les gusta más que a mí, esto no es publicidad negativa sino tan sólo la manifestación de una experiencia.",5.0,5.0,4.0,
Pehue 181,,,4,08/07/2025,"La comida 10 puntos ya habíamos venido varias veces. La última vez un poco decepciono, pero nos dió ganas de volver aver q onda y la rompió, la napo con jamón 10/10, Esteban nos atendio, un capo, muy buena onda y siempre a disposición. De todo el local el mejor lugar para comer es el patio del fondo, enorme y súper temático, un poco ruidoso pero bueno mucho no se puede hacer por eso. Muy buena la iniciativa de entregar un QR para destacar el servicio tanto del mesero como de la gente que organiza un poco el lugar, en este caso Claudia nos trajo el QR 👍",5.0,4.0,5.0,
JUANCETO01,,,5,08/06/2025,"Terrible lugar para bajonear mallll, el queso es una delicia, el ambiente es sumamente cómodo y agradable, y los empleados re compinches. 5/5 Recomendadisimooooo! 🍕🍕",5.0,5.0,4.0,
Flor Castillo,,,5,09/01/2025,"Joel y gisella excelente atención , cada vez que visitamos capital, no puede faltar la visita a Güerrin ♡",4.0,5.0,4.0,
Max Walsh,,,5,07/11/2018,"Una de las Pizzerías más tradicionales de calle corrientes y de Buenos Aires. Considerada la mejor por muchos! Todo vale aquí adentro, tanto comer parado como sentarse y disfrutar de la mejor pizza 🍕Tienen un servicio rápido, aceptan solo efectivo y exquisita en todo sentido. A probarla turistas y locales!!!…",5.0,4.0,5.0,
jc,,,5,06/11/2022,"del ranking de las mejores pizzas de Argentina, se encuentra
en uno de los primeros lugares, toda la pizza esta bien hecha, productos de primera, rápida atención a pesar de ir un viernes a las 21hs, el local explota de gente pero lo mismo la atención es muy fluida y vale la pena esperar. tanto la fugazza con queso y la especial de la casa, sobrepasa las expectativas. precio muy acordes.",5.0,5.0,4.0,
Nay Torres,,,5,09/04/2025,"Excelente el servicio y la comida!
Daniel el mozo un genio, súper amable la atención y muy copado👏🏼",4.0,5.0,5.0,
Leonardo Lerda,,,5,05/11/2025,Muy buena la camisa y el servicio,5.0,5.0,5.0,
M Art MN,,,5,10/12/2024,"Deliciosas pizzas, con abundante queso e ingredientes de calidad, advertencia, una pizza grande es suficiente para 4 personas.",5.0,4.0,5.0,
Stephano,,,5,22/10/2025,"El servicio de beto y milagros fue excepcional, la mejor pizza que he probado en mi vida",5.0,5.0,5.0,
David Rodríguez,,,5,05/11/2025,Excelente lugar. El servicio un poco mejorable pero se entiende por la cantidad de personas que vienen. Realmente increíble la pizza.,5.0,5.0,5.0,
Soledad Nasif,,,5,08/07/2025,"Muy rica la comida nunca comí una masa tan rica! Hermosa decoración, muchísima gente medio agobiante. El mozo que nos atendió fue muy amable. Muy recomendable experiencia",5.0,5.0,5.0,
Maria Ines Sola,,,4,05/11/2025,Las pizzas son tan buenas como se dice. Hay muchísimas variedades. Solo hay pizza en el menú. El lugar siempre está lleno de gente y suele haber fila para entrar. A nosotras nos ubicaron en una mesa en el pasillo y la cantidad de gente que entraba y salía era medio agobiante. No es un lugar para ir con chicos ni estar tranquilo. Si pueden pedir para llevar lo recomiendo,5.0,5.0,5.0,
Daniela Hernandez,,,5,05/11/2025,"Muy buen lugar para comer, había espacio para sentarse afuera. La atención fue rápida y la comida excelente! El lugar es muy lindo por dentro, justo estaba sacando una foto y venia el dueño, me dijo que viera el segundo piso que estaba recién remodelado en estilo teatro y lo inauguró hace 20 días 😁",5.0,5.0,5.0,
Eliana Ortellado,,,3,06/11/2022,"Viernes 10/06/22
Fui con expectativas muy altas, por el puntaje acá, recomendaciones y por ser muy famosa.
Pizza: un 7, masa fina y media cruda, bastante queso, buen sabor.
Postre: No probamos, pero tenían muy buena pinta.
Atencion: Bastante buena, bien organizados.
Espera: llegamos 21 hs, nos ubicaron  21:30, pizza tardo 15 a 20 min. Aprox.
Medios de pago: Efectivo y Débito, creo que solo eso, Mercado Pago NO
Estacionamiento: En alrededores  hasta las 21 prohibido estacionar, mejor opción estacionamiento pago.
Recomendaciones: Lleguen antes de las 21 hs, o se van a comer terrible fila. Saliendo (22:15), vemos que para entrar al patio napolitano más de 50 mts de fila, y afuera también una laaarga fila, para retirar también.
Yyyy aunque hagas fila van acomodando por cantidad de personas para cada mesa. O sea que si están primero una pareja de 2 y se libera una mesa de 4 pasa un grupo de 4 personas, no es por orden de llegada exclusivamente.",5.0,5.0,5.0,
Lara,,,5,10/12/2024,"Espectacular la pizza de fugazzeta. Eramos dos y con una pizza grande nos llenamos y sobro.
Todo el staff esta super bien organizado por lo que todo es rápido y fluye muy bien por mas que haya una locura de gente. Gran lugar, toda una experiencia.",4.0,5.0,5.0,
Nicolas Corti,,,5,05/11/2025,"Experiencia inigualable en calle corrientes , una de las recetas de pizzas más antiguas de Buenos Aires, y de la más rica. Siempre es un placer una parada obligatoria, placer para el paladar, las callecitas de BsAs tienen ese que se yo !!!",5.0,5.0,5.0,
Laura Eleonora A,,,5,06/11/2023,"Deliciosa pizza!! Ambiente agradable para compartir con amigos, familia o pareja.
Para días viernes, sábados o feriados hay espera, filaaa laaarga pero otros días sin problema te ubican una mesa.",5.0,5.0,5.0,
Rocío Chipian,,,5,05/11/2025,"⚽️Un clásico.
🍕Fui a almorzar un día de semana y nos sentamos en el salón al fondo que inauguraron en pandemia que es hermosooo. Inmenso tipo galpón y lleno de decoraciones.
🧀Comí pizza de provolone y de jamón y morrones, no la encontré tan rica como en otras oportunidades a causa del sabor del queso principalmente, pero la esencia se mantiene, capaz fue un recorte en los costos justo de ese momento (elijo confiar)",5.0,5.0,4.0,
Nico Chaves,,,5,06/11/2023,"Para la cantidad de gente que había esperaba que tardarán en atendernos, pero tienen todo muy bien organizado por lo que al momento de entrar nos tomaron el pedido y en poco tiempo nos trajeron la comida. Muy recomendable el lugar",5.0,4.0,5.0,
Agus Cardozo,,,5,05/11/2025,"Son pizzas con mucha identidad. Si querés conseguir lugar, venite con tiempo. Daniel y Milagros muy atentos.",5.0,5.0,4.0,
Camilo Recabarren,,,5,06/09/2025,"Rica comida y un ambiente muy agradable.
Se llena y hay que esperar un poco, pero vale la pena. La atención es muy amable, nos atendió Pacheco y nos sentimos re cómodos con él. Muy buena onda.",4.0,4.0,4.0,
Kiim S,,,5,15/10/2025,Hermoso lugar para ir a cenar. La pizza deliciosa y buena atención. Recomiendo,5.0,5.0,5.0,
Lorena Flores,,,5,06/09/2025,"Nos sentamos en la parte de atrás de la pizzería,  que no conocía, súper cómodo y agradable! El horno tiene una mención especial. Fuimos tarde un día de lluvia y no esperamos para entrar.",4.0,5.0,5.0,
Franco Meza,,,5,06/11/2023,"Excelente lugar, excelente atención. La única crítica constructiva para que los mozos tengan en cuenta, es anotar las órdenes porque se les olvidó traernos unas empanadas que pedimos, y hubo inconvenientes en otra mesa también.
Lo demás es todo muy súper recomendable. Volveríamos una y mil veces. El postre recomendado flan con ddl y crema.",5.0,5.0,5.0,
Viviana Dalamon,,,5,10/03/2025,Excelentes pizzas con todo lo que una buena pizza tiene que tener. Un genio el.mozo Gonzalo que nos atendió con toda la onda 😎,5.0,5.0,5.0,
Maria Alejandra Aguilera Navarro,,,5,10/03/2025,"Excelente servicio, la comida y la atención!!
Ivan nos atendió, muy amable y atento.
Totalmente recomendable pasar si vienes por Bs. Aires . Todas las estrellas para güerrin",5.0,5.0,2.0,
Hector Maidana,,,5,05/11/2025,La atención de Nicolás fue muy excelente !! La pizza 🍕 riquísima y el lugar muy cómodo.,5.0,1.0,5.0,
rodrigo castañeda,,,5,09/04/2025,"Excelente por donde lo miresss...
Las pizas, la bebida, la atención y demasssss.... todooo de 10.... ALTAMENTE RECOMENDABLE

07/03/25
Volvimos al mismo lugar... No ha cambiado nada... Excelente todo, desde la atención, organización y lo mejor las variedades de pizzas. En esta ocasión nos atendió Mariano.. muchas gracias
VOLVEREMOS",5.0,5.0,5.0,
Juan Fernandez,,,5,08/10/2025,"Ivana, Trinidad y Claudo unos genios! Excelente atencion. Eramos 16 y el pedido fue perfecto. Gracias!",1.0,5.0,5.0,
Dani De Bonis,,,5,15/10/2025,"Nos atendieron muy bien. Ingresamos sin espera y nos ubicaron muy rápido.  Pacheco nos atendió súper bien, muy atento en todo momento y la comida llegó rápido.",5.0,5.0,5.0,
Andrea Quijada,,,5,05/11/2025,Pizzas muy buenas. Muy ricas. Te atienden rápido y los mozos son muy amables. 100% recomendado.,5.0,5.0,5.0,
Sofy Ol,,,1,06/11/2022,"Famosa pizzería de la ciudad de Buenos Aires. Comí pizza y empanadas. Fue pedida en la mesa del salón. No estoy acostumbrada a comer pizzas congeladas. Me acerque a mirar las de la mesas de pie y era la misma calidad. Las empanadas no me fascinaron al igual que la pizza. No sé en realidad si hay algún día en especial en dónde las hacen en el momento, porque les rinde envasarlas y calentarlas. Cómo muestro en la foto compré una pizza chica, y no encontré sabor lamentablemente, al igual que la empanada. La faina es tan finita, nunca la comí así en retazos. Este será un comentario negativo a tanto positivos. Pero soy exigente y realista. Muchos famosos van a este establecimiento. Sigo sin encontrar la verdadera pizza porteña... Iré por más a esa calle corrientes.
Precio-calidad no acordé. Combinaciones de pizzas que no entiendo cómo será en el paladar.",5.0,5.0,4.0,
Carlos Palacios,,,5,05/11/2025,"El servicio fue excelente. Emanuel, muy atento, nos hizo recomendaciones de postres que resultaron buenísimos. Gisela, siempre receptiva y pendiente de cada detalle, hizo que la experiencia fuera aún mejor. Pregunten por por Emanuel para que los atienda",5.0,5.0,4.0,
sofia roman,,,5,09/04/2025,muy rico todo! Me atendió pablo y genial la recepción!!,5.0,4.0,4.0,
Marcelo Y,,,5,06/11/2023,"Que decir de Guerrin! Un clásico de buenos aires. Lo importante es que no descansan en su fama, y la categoría de la pizza es espectacular. Y las empanadas no se quedan atras. Fines de semana x la noche es imposible conseguir lugar. Domingo al mediodía sería ideal.",5.0,3.0,5.0,
Katherine Schneeberger,,,5,08/06/2025,"Reseña: ⭐⭐⭐⭐⭐

Desde el momento en que llegamos, la recepción de Antonella fue impecable: cordial, atenta y con una sonrisa que hizo que nos sintiéramos bienvenidos al instante. Supo guiarnos con amabilidad y eficiencia, haciendo que todo fluyera sin complicaciones.

La atención durante toda la noche estuvo a la altura, y en especial queremos destacar al mesero Nacho, quien fue simplemente excelente. Siempre atento sin ser invasivo, con un trato cálido y profesional. Nos recomendó platos con mucho acierto y estuvo pendiente de cada detalle.

Un servicio así hace que la experiencia sea inolvidable. ¡Gracias Antonella y Nacho por hacernos sentir tan bien atendidos!",2.0,5.0,4.0,
Estivalia Gómez,,,5,06/09/2025,"Pedimos la piza chica fugazzetta y 1 cerveza imperial de litro, y fue suficiente para 2. Exquisita pizza y agradable ambiente en la terraza (Claudio nos atendió), hay variedades en pizzas y en relacion a precio-calidad, totalmente vale la pena.",1.0,5.0,5.0,
Vicky Vicky,,,5,05/11/2025,Mi experiencia fue buena!! La atención del mozo excelente muy buena onda!! Su nombre Elías!! Eramos 11 y la atención en general muy buena,5.0,5.0,5.0,
Martina Lobato,,,5,05/11/2025,Buenísimo como siempre! Federico y Antonella lo más. Muy buena atención.,5.0,5.0,5.0,
Matias Bella,,,5,05/11/2025,"Estuvimos en el patio familiar, excelente ambiente, excelente la comida y el servicio, un muy buen plan, para repetir seguramente",5.0,5.0,1.0,
Antonela A,,,5,06/11/2023,"Una de las mejores pizzas de Buenos Aires, ubicada en plena calle Corrientes. Vale la pena probarla y sacar tu propio veredicto. Es un lugar amplio con muchas mesas y varios salones, el patio de atrás es para conocerlo, porque está bastante escondido y no muchos saben que existe. Aunque siempre está lleno de gente o hay espera, esta bastante organizado y te hacen entrar enseguida. Los mozos están a full así que mucha bola no te dan!",5.0,1.0,5.0,
Andres Santos,,,5,05/11/2025,"Excelente, de las mejores pizzerias indiscutidamente de buenos aires. Muy rica la muzzarella, excelente atencion de parte de Cristian y Claudia.",5.0,5.0,5.0,
R. Magali Leiva,,,5,05/11/2025,"¡EXCELENTE !
Para entrar hicimos fila pero fue rapidísimo, las pizzas espectaculares, la fugazeta con jamón MUY buena.
Coca de vidrio.
Cómodo
Hay menú vegano",2.0,5.0,5.0,
Jordana Soares,,,2,06/11/2022,"Para entrar si es en horários de pico tranquilamente lleva más de 1hora, la atención por parte del personal encargado es zero (VERGUENZA), Pedí para 3 encargados distintos y ninguno se prestó para traerme un trozo de limón para poner en la taza, ademas llevó mucho tiempo entre hacer el pedido y traer la fugazzeta. La verdad es que la fugazetta de ramon y quero fue buena de tamaño y bien rellena pero vino helada (si una pizza de queso con el mismo duro ya que no estaba más caliente), una lástima que sea asi por una pizzería de nombre como es.",5.0,5.0,5.0,
Yanina Martínez,,,5,05/11/2025,Excelente Pizzas  imperdibles....atención de lujo ...la atención de Juan y Santi como mozos lo más .. cordialidad y amabilidad....da gusto volver siempre,5.0,5.0,5.0,
Griselda Tuy,,,5,05/11/2025,Unos genios. Ambiente super lindo. Muy familiar. Lo super recomiendo . Traje a mi marido por primera vez y quedo encantado. Estuvimos en el patio. Una atención excelente!!! Graciassss,5.0,5.0,5.0,
Nicolas Lopes,,,5,08/07/2025,Excelente atención. Y la calidad de sus productos de 10. Tardan quizá un poquito de más en traerte la comida. Pero la calidad y el buen servicio de los empleados lo vale. Aparte muy buenos precios,5.0,4.0,5.0,
Karina Lopez,,,5,05/11/2025,"Nos encanto el lugar demasiado ricas las pizzas !!
Muy amable el personal sobre todo Mariano que nos atendió muy bien.
Y José que nos invitó a conocer el horno e incluso nos sacó una foto !!
10/10 volveremos si o si !!!",5.0,5.0,4.0,
valita Tola,,,5,06/09/2025,"Increíble el lugar y su historia, ambiente familiar.  Espectacular la atención, gracias Nicolás  de Lima, muy amable y atento. La pizza deliciosa, riquísima. Altamente recomendable. Volveremos desde La P.lata",5.0,4.0,5.0,
Carlos Caballero,,,5,05/11/2025,La mejor pizza de mi vida! Un lugar que no puedes dejar de visitar. Precio accesible y para todos los gustos. Recomendado ir antes de las 20 si quieres evitar largas colas,5.0,5.0,5.0,
Martina Santangelo,,,5,08/06/2025,"Excelente servicio y muy buena la atención. Muy puntuales y amables. La calidad de la comida siempre increíble. Una experiencia fantástica. Fuimos atendidos por Gabi y Milagros, unos genios y muy atentos.",4.0,5.0,1.0,
Alma Negretti,,,5,05/11/2025,"Todo EXCELENTE,El salon lleno y a pesar de eso te dan la mejor atencion,una pizza RIQUISIMA,al lado teniamos el horno de barro con el pizzero que era un genio.El lugar hermoso tambien,10 puntos",5.0,1.0,1.0,
Daniel Roman,,,4,06/11/2022,"Un lugar imperdible de la cultura gastronómica e histórica de Argentina. Siempre estuvo en mi lista de lugares por conocer. Mi resumen:

-Ubicación ⭐⭐⭐⭐⭐ (5/5): está en el corazón de Buenos Aires, de la avenida corrientes.

-Servicio ⭐⭐⭐⭐⭐ (5/5): la atención es bastante buena, hay muchos chicos trabajando y la logística de recepción desde que llegas hasta que te vas es bastante buena (y debe ser así por la cantidad de gente que los visita)

-Ambiente ⭐⭐⭐⭐ (4/5): lugar muy amplio, tienen diferentes salones. Hay dos puntos que pueden mejorar, llega un momento que en el salón del fondo huele mucho a comida, creo que es porque no tiene mucha salida de aire, por lo que hace también que no me sienta del todo cómodo con tantas personas en un mismo lugar y tan cerca las mesas.

-Comida ⭐⭐⭐⭐ (4/5): las pizzas grandes son GRANDES, con abundante queso y masa gruesa como a mí me gusta, bastante suaves y frescos los ingredientes, lo único es que pedí una con calamares y considero que tenían pocos por el valor de la pizza.

-Precio ⭐⭐⭐⭐ (4/5): se entiende que es una pizzería famosa y turística, por eso creo que los precios son elevados.

-Tiempo de espera ⭐⭐⭐⭐⭐ (5/5): no cabía un alma más en el lugar a pesar que es muy grande el sitio, realmente no espere nada para sentarme, y menos de 5min para pedir, como 20min para que trajeran la pizza. Para mí fue aceptable la espera.

Tienen un menú muy extenso de pizzas! 👍",5.0,3.0,5.0,
Litobar Avila,,,5,06/11/2023,"Todo el mundo dice que la pizza aquí es genial, y realmente lo es por cierto se pronuncia gü e rrin se pronuncia la u porque tiene diéresis jeje yo pedí la pizza con panceta morrón y jamón con agregado de cebolla y estaba increíble, también la 4 quesos y la de mariscos las probé y me encantaron, aunque haya fila se mueve rapido",2.0,5.0,4.0,
Maria Fernanda Garcia Barcia,,,5,15/10/2025,"La recepcionista Milagros y el mesero Cristian, han sido de destacar. La espera mínima, la atención muy impecable. Primer experiencia y sin duda será un lugar al que volveré.",5.0,5.0,4.0,
Marina Larregui,,,5,05/11/2025,Buenísima atención. Mención especial para ivana y Esteban. Todo excelente,5.0,5.0,5.0,
Melina Elsesser,,,5,10/12/2024,"Increíble como siempre, la mejor pizza de todas. Morales nos atendió excelente. La fugazetta rellena y la de 4 quesos son las mejores. Voy a volver mil veces más!",5.0,5.0,5.0,
JOAN BRICEÑO,,,5,09/01/2025,"Fuy atendido por pascual y Gisela muy atentos y serviciales,recomendada,pedi una grande para mi solo ,claro que solo por verle la pinta a la pizza ya sabía que no me la comía toda  ,,muy recomendada",5.0,5.0,5.0,
Paula Camila Roman,,,5,05/11/2025,Increíble! Desde el sabor hasta el ambiente que te da el lugar. Todo el personal con mucha buena onda y a toda maquina. Vuelvo siempre,5.0,5.0,5.0,
Cecilia Delgado,,,5,05/11/2025,"Excelente servicio, la comida riquísima, muy buena la atención! Sobre todo de Trinidad y Cristian!!",5.0,5.0,5.0,
María Sol Ledesma,,,3,06/09/2025,Comida rica cerveza caliente buena atención,5.0,5.0,5.0,
Valentina Sosa Martínez,,,5,09/04/2025,"Emblemático lugar de Buenos Aires. El mozo Morales fue muy atento y amable, estuvo siempre al pendiente de lo que necesitábamos. La pizza riquísima, solo que teniendo en cuenta que no es de las pizzas más económicas, podrían ser un poco más considerados en los toppings de los distintos tipos.",5.0,5.0,4.0,
Gabriel Cuello,,,5,08/02/2025,"Exelente experiencia gastronómica. La mejor pizza de Capital Federal y alrededores desde 1932. Es de destacar el gratinado del queso mozzarella y provolone, muy sabroso. La carta es amplia en variedad de gustos (llama poderosamente la atención la pizza con salsa de chocolate).
Recomiendo que pidan soda, su envase de 500cc es pequeño pero tierno y gracioso. Además es de buen sabor.
Los postres son tan ricos como abundantes.

Eliana, la recepcionista y Estaban, el mozo, siempre atentos y al cuidado de nuestros pedidos.

Lamentamos profundamente que haya una foto de Javier Milei en el establecimiento.",5.0,5.0,4.0,
Catalina Miner,,,5,08/06/2025,"La mejor pizza siempre :)
Gonzalo fue muy amable un servicio de 10!",5.0,4.0,5.0,
DANIELA,,,5,08/02/2025,Queres comer Pizza Ricas .... Guerrin es lo mejor!!!  la atención es muy Buena 👌  !! Super recomendable,4.0,5.0,5.0,
Juan Cruz Suarez,,,5,08/07/2025,"Impecable como siempre.
Antonella y Sebastian unos genios",4.0,5.0,5.0,
Sofi Manzur,,,4,06/11/2022,"Cuanta variedad de pizzas hay en este local! Quede boquiabierta. Tengo que venir muchas veces mas para confirmar que es una de las mejores pizzerías de Buenos Aires. Fuimos un miércoles y el local explotaba de gente, sin embargo tienen muchos salones que evitan la espera prolongada.
Pedimos mitad Especial Guerrin y mitad roquefort, morrones y champiñones.
Pongo 4 estrellas y no 5 porque le pedimos al mozo que ademas nos traiga empanadas y una lata de gaseosa y se olvidó, teniendo en cuenta que le hicimos recordar.",5.0,5.0,5.0,
luciano chanquet,,,5,05/11/2025,"Todo es excelente como siempre, tanto Marina como nuestro mozo Mariano nos atendieron espectacular. Tiene la calidad del servicio al nivel de la calidad de las pizzas 👏🏻👏🏻👏🏻👏🏻",5.0,5.0,5.0,
Michelle Camacho,,,4,09/04/2025,Buen servicio de Agustin a pesar de ser tan pocos meseros para tantas mesas :) gracias,5.0,5.0,5.0,
Jose Pojasi,,,5,10/12/2024,Excelente servicio por parte de Ivan y Miriam! Cada vez que estoy en Bs As vuelvo a este gran lugar que siempre me complace! No hay otra pizza más más rica,5.0,5.0,5.0,
Mariela B,,,5,05/11/2025,"Fuimos muy bien atendidos por Ariel (a la mesa) y Trinidad (ubicación). Todo muy bien servido. El ambiente es bueno. La estructura del edificio es pintoresca aunque necesita mantenimiento, pero la pizza es muy rica.",5.0,5.0,5.0,
tik tok lingo92,,,5,08/10/2025,Excelente atención Gracias Claudia y Beto.,5.0,4.0,3.0,
Sofia Gonzalez,,,5,08/07/2025,"Aldana nos recibió super bien, eramos 7 personas y la verdad no tuvimos que esperar tanto para ser un sábado a la noche. Mención especial al servicio de Dani pacheco, muy atento y buena onda. La comida siempre excelente, con 3 pizzas quedamos super satisfechos y todo muy muy rico.",5.0,3.0,4.0,
Pablo Calcagno,,,4,07/11/2018,"Excelente pizza. Los precios son normales. No aceptan ni credito ni debito, solo efectivo. El local es enorme, tiene como 3 salones grandes pero siempre llenos. La rotacion de gente es muy alta, por lo cual si hay que esperar, no es mucho tiempo. No hay mucho espacio ni para coches de bebes ni para sillas de ruedas, pero el espacio se hace. Los mozos muy copados. Facil de llegar con transporte publico, subte linea B. En auto actualmente es complicado por las obras sobre la calle Corrientes.",5.0,5.0,3.0,
Brian Anzola,,,5,22/10/2025,"Sin duda alguna la mejor pizza que he probado, atención de primera, un ambiente inmejorable",4.0,4.0,5.0,
Andrea Artia,,,5,06/09/2025,"Siempre es un placer volver a Guerrin!!!
La pizza deliciosa 😋. El lugar muy lindo. Y la atención de Nicolas Giann y Antonella 10 puntos",5.0,5.0,5.0,
Sol Sommaruga,,,4,08/07/2025,"La pizza es excelente! El servicio fue bastante bueno para la cantidad de gente que había en el local. No tuvimos una buena experiencia con la vajilla, los vasos estaban llenos de grasa y los cubiertos también. La pizza es muy cara, pero es buena.",3.0,5.0,5.0,
Bruno Brunildo,,,5,05/11/2025,Muy buen servicio. En especial de Ivana y Diego R. Las pizzas con un sabor increíble.,5.0,5.0,4.0,
Ulises Lencina,,,1,05/11/2025,"Fui a cenar con mi esposa, quedó pizza ,la trajimos a casa,al comer mi hijo advierte un pedazo de vidrio grande.  Por poco no tuvimos una consecuencia grave. Se agrandaron mucho, crecieron poco.Tengan cuidado.",5.0,4.0,5.0,
Richboy,,,5,09/01/2025,"Excelente lugar, amigable, comida abundante y precios accesibles. Digno de la mejor pizzería del país. Nos atendió Iván, un maestro.",5.0,5.0,5.0,
